Date,Year,Month,Wheat_Price,Cocoa_Price,Rice_Price,Soybeans_Price,Coffee_Price,Maize_Price,Cotton_Price,Wheat_Region,Cocoa_Region,Rice_Region,Soybeans_Region,Coffee_Region,Maize_Region,Cotton_Region,Wheat_temperature_C,Wheat_precip_m,Wheat_dewpoint_C,Wheat_relative_humidity,Wheat_temp_anomaly,Wheat_precip_anomaly,Wheat_temp_3m_avg,Wheat_precip_3m_sum,Wheat_drought_index,Wheat_heat_stress,Cocoa_temperature_C,Cocoa_precip_m,Cocoa_dewpoint_C,Cocoa_relative_humidity,Cocoa_temp_anomaly,Cocoa_precip_anomaly,Cocoa_temp_3m_avg,Cocoa_precip_3m_sum,Cocoa_drought_index,Cocoa_heat_stress,Rice_temperature_C,Rice_precip_m,Rice_dewpoint_C,Rice_relative_humidity,Rice_temp_anomaly,Rice_precip_anomaly,Rice_temp_3m_avg,Rice_precip_3m_sum,Rice_drought_index,Rice_heat_stress,Soybeans_temperature_C,Soybeans_precip_m,Soybeans_dewpoint_C,Soybeans_relative_humidity,Soybeans_temp_anomaly,Soybeans_precip_anomaly,Soybeans_temp_3m_avg,Soybeans_precip_3m_sum,Soybeans_drought_index,Soybeans_heat_stress,Coffee_temperature_C,Coffee_precip_m,Coffee_dewpoint_C,Coffee_relative_humidity,Coffee_temp_anomaly,Coffee_precip_anomaly,Coffee_temp_3m_avg,Coffee_precip_3m_sum,Coffee_drought_index,Coffee_heat_stress,Maize_temperature_C,Maize_precip_m,Maize_dewpoint_C,Maize_relative_humidity,Maize_temp_anomaly,Maize_precip_anomaly,Maize_temp_3m_avg,Maize_precip_3m_sum,Maize_drought_index,Maize_heat_stress,Cotton_temperature_C,Cotton_precip_m,Cotton_dewpoint_C,Cotton_relative_humidity,Cotton_temp_anomaly,Cotton_precip_anomaly,Cotton_temp_3m_avg,Cotton_precip_3m_sum,Cotton_drought_index,Cotton_heat_stress,Shipping_Cost_Index,Shipping_Cost_Change,Shipping_Cost_Acceleration,Shipping_Cost_Volatility,Shipping_Volatility_Change,Shipping_Cost_Anomaly,Shipping_Shock_Score,Coffee_Baseline_Pred,Coffee_Model_Residual,Coffee_Norm_Residual,Combined_Shock_Score
2015-02-01,2015,2,201.74206877193,2961.93571359903,409.5,364.739238868421,178.8885,173.758865789474,69.8425,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,25.93801255688014,0.0217110424370546,19.9685653555484,69.71649472806918,-2.634213111660891,0.0001626970509291,25.93801255688014,0.0217110424370546,0.2635840082170183,29.4238372932836,30.146201800985548,0.040481856072777,23.71309343407168,68.5803994930783,1.3248709272228147,-0.0092163949838036,30.146201800985548,0.040481856072777,-0.1417034877060851,33.57522177563946,26.982497843683028,0.0305092004303519,20.657769191115275,68.40809103051126,0.4707960580244332,0.0046970925289593,26.982497843683028,0.0305092004303519,-0.0423825132734839,30.402902395208592,14.269318169874024,0.0058406935553734,9.11306517051659,71.15133416997297,1.0430715599977844,-0.0071967404319409,14.269318169874024,0.0058406935553734,-0.1115038964317194,17.82688487837267,22.07232137000758,0.0382213588779681,17.746410207812488,76.5204220814698,-0.6082852771244802,-0.0062385424672912,22.07232137000758,0.0382213588779681,0.0545899852451568,25.89834247408107,27.739582313881595,0.0318125432744659,22.084914016752524,71.4175125496734,0.4783540847946419,0.0031232095986987,27.739582313881595,0.0318125432744659,-0.0447121988807654,31.310457941365264,24.473500163704813,0.0246226305519452,17.390873932987812,64.74313394359226,-2.00408689506244,-0.005369977634813,24.473500163704813,0.0246226305519452,0.1950387118714309,27.710656860884427,267.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2015-03-01,2015,3,202.691426666667,2878.03316733308,400.727272727273,359.595560386364,160.735909090909,174.293821428571,69.3522727272727,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,30.267189933340056,0.022776387568804,24.29774273200832,70.53641991262786,0.1148601621947271,-0.0018844633194339,28.102601245110097,0.0444874300058587,-0.0133704795389066,33.794010928971446,27.706813770434533,0.0534584220555921,21.273705403520665,68.09847999344761,-1.5461866731552938,0.0028682702999313,28.92650778571004,0.0939402781283691,0.1574869376154607,31.11173777010692,26.694944936925868,0.0282637229583148,20.370216284358115,68.35089504555961,-1.143672641685466,-8.241912495504308e-05,26.83872139030445,0.0587729233886668,0.1142848450435915,30.112489689203848,11.17987888597083,0.010875036338107,6.023625886613397,70.54254999699567,-0.4106430568080323,-0.0011866762831298,12.724598527922426,0.0167157298934804,0.0398776293976733,14.707006385820613,23.00647880938981,0.0448568853042512,18.68056764719472,76.66828680390194,0.3507249531659226,-0.0020673796498575,22.53940008969869,0.0830782441822193,-0.0371398749664498,26.83989314958491,28.747019479473952,0.0327873329813037,23.09235118234488,71.60116681577225,0.3867660464092388,0.0027876151104245,28.243300896677773,0.0645998762557696,-0.0358889895304993,32.327077820262566,28.214706816958067,0.0238121812977551,21.132080586241067,65.54517334037496,0.2213105411911975,-0.0052823678739896,26.34410349033144,0.0484348118497004,-0.0274134219931094,31.491965483976816,268.1,0.7000000000000455,0.0,0.0,0.0,0.35000000000002274,0.0,,,,
2015-04-01,2015,4,195.931228253968,2868.27445389099,392.409090909091,356.92567725,163.997727272727,172.151577040816,71.7025,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,27.1744802571754,0.0236566008881824,21.20503305584366,69.95384195939856,-0.6049421328650304,0.0008751843291133,27.7932275824652,0.0681440308940411,0.0613693976156163,30.672172355145328,28.28759022549061,0.0497972432445907,21.85448185857674,68.21412501575715,-0.5901740005935388,-0.0032969815302264,28.713535265636896,0.1437375213729599,0.0557204185291274,31.69829647627847,27.37889815667508,0.0308455709251296,21.05416950410733,68.48670671233764,0.1282928701155974,0.0010146539517021,27.018780312427992,0.0896184943137964,-0.0118146330598576,30.80323349229196,11.992815840194574,0.012307261723987,6.836562840837141,70.70444669438514,-1.1255287909816172,0.0008190921837138,12.480670965346476,0.0290229916174675,0.1133719712818755,15.528038174913831,23.735532905209453,0.0425508859622021,19.40962174301436,76.78277332649792,1.461736946666548,0.000227097722554,22.93811102820228,0.1256291301444215,-0.1459465969441007,27.57467157153435,27.45567305463824,0.0319455542471957,21.801004757509165,71.3654596190183,-0.0983477602722295,0.0035008388248719,27.9807582826646,0.0965454305029654,0.0133356148520949,31.02394603558915,26.7083878048229,0.0312788363837409,19.6257615741059,65.22521478957654,-0.403500532807282,0.0033279147974586,26.465531595161924,0.0797136482334413,0.0436779680781868,29.96964854430173,269.2,1.099999999999966,0.3999999999999204,0.9073771725877418,0.0,0.9666666666666401,0.0,,,,
2015-05-01,2015,5,193.216571166667,3095.99671499246,382.428571428571,351.94953045,158.482857142857,166.350389464286,72.8631578947368,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,22.501869489142592,0.0166567266601616,16.532422287810853,69.04325879116735,-0.5110777983062995,-0.0030657961862158,26.647846559886016,0.0630897151171481,0.048041983644414,25.95403242870096,29.67934504809506,0.0309002550217301,23.246236681181188,68.48893978613708,1.5004887332094938,-0.0124424426933436,28.55791634800673,0.134155920321913,-0.162491316014293,33.10379203740191,25.349673432130928,0.0279043810388128,19.02494477956317,68.08143097662744,1.4620177573840003,0.001810016445819,26.47450550857729,0.0870136749222573,-0.144391759292581,28.7537449809623,16.456788938385195,0.0096158483206888,11.300535939027762,71.57192061735398,0.2735023929204985,-0.0057089015890878,13.209827888183533,0.0327981463827829,-0.0330591408811377,20.03538496925289,22.50555848463389,0.0422753309324985,18.179647322438804,76.58916196787213,0.8787843774355899,0.0047249363552498,23.08252339974439,0.1296831021989519,-0.0831535013883091,26.335016583027503,23.44556761112421,0.0242688665794331,17.790899313995144,70.61603644664355,-0.7522146984522173,2.431388154034569e-05,26.54942004841213,0.0890017538079326,0.075245783726762,26.97636943345639,22.98525930653173,0.0230081822276077,15.90263307581473,64.4171513286635,-1.0042775500435432,0.0020102894379159,25.969451309437563,0.0780991999091038,0.1024380444422703,26.206116872964905,269.1,-0.0999999999999659,-1.1999999999999318,0.6082762530297764,-0.29910091955796536,0.6500000000000341,0.013661409623722266,,,,
2015-06-01,2015,6,199.835441666667,3239.8841787899,370.545454545455,354.823054806818,159.755,166.813860714286,72.3522727272727,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,15.15930283388555,0.0148226889428664,9.189855632553812,67.53457204216993,-0.2750903898881098,0.0007081210912469,21.61188419340118,0.0551360164912104,0.0282171600800579,18.536031435994047,27.77234323994326,0.0143183300280577,21.33923487302939,68.11155694151905,-0.0055992746641635,-0.0160027371151265,28.57975950450964,0.0950158282943786,-0.0154428096487102,31.17792108701921,18.933614779542204,0.0232848825778569,12.60888612697445,66.7524708582169,-0.647393212516203,-0.0009111958665479,23.88739545611607,0.0820348345417994,0.0638281253850723,22.271238322453048,19.946337256497955,0.0174434012039654,14.790084257140522,72.22546944731711,-0.0593329666622892,-0.0003712889654235,16.13198067835924,0.0393665112486413,0.0055620077008053,23.55761072886381,18.91109148730926,0.0377039715475964,14.585180325114168,76.01010601462262,-1.35071453967317,0.0053592273574681,21.717394292384203,0.1225301884422971,0.1404306813247851,22.711596788040392,19.141080767301847,0.015685587037213,13.486412470172777,69.78119078544293,-0.955244944840441,-0.0029445459804508,23.3474404776881,0.0719000078638419,0.0925799485035932,22.630140306573995,18.68808821324728,0.0267333938414745,11.60546198253028,63.45311755914378,-1.2823764341806374,0.0027286872386758,22.7939117748673,0.0810204124528232,0.1309663306567396,21.86074409120447,263.2,-5.900000000000034,-5.800000000000068,3.4355979586286285,2.827321705598852,-4.199999999999989,0.08878336927868742,,,,
2015-07-01,2015,7,199.21748,3325.96010781497,387.739130434783,372.347294454545,154.44652173913,179.608530357143,72.3478260869565,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,5.912086778401099,0.015879211870243,-0.0573604229306399,65.48922454175704,-1.6301009985693984,0.0036552720217124,14.524419700476413,0.047358627473271,0.1666653718786523,9.186548005488952,26.62213746938721,0.0347976104538877,20.18902910247334,67.88096031027976,0.231850976972801,0.010661109707978,28.02460858580851,0.0800161955036755,-0.012523987989302,30.0161854849012,15.548861976394484,0.0131608447362338,9.224133323826733,66.02113617005323,-0.6321278792859601,0.0009946179042864,19.944050062689204,0.0643501083529035,0.0642074058328824,18.849918784897145,23.44472096125248,0.0252887910838704,18.28846796189505,72.85992118515857,-0.346144148729433,-2.120769455303539e-05,19.94928238537854,0.0523480406085247,0.0345932071783902,27.08771702051041,19.74024552609863,0.0186958987810937,15.414334363903537,76.14545905603661,1.0936235362920677,-0.0051770685945791,20.3856318326806,0.0986752012611886,-0.1145394222237859,23.54751847890046,15.455328101509382,0.0142172826341517,9.800659804380311,69.0402591366378,-0.1868370342203995,-0.0016447748251667,19.34732549331181,0.0541717362507979,0.0170389285968732,18.90734105834128,15.44363926828954,0.0086976002797442,8.36101303757254,62.70222135896754,-0.1124768447171788,-0.008730126047337,19.03899559602285,0.0584391763488266,0.0025175584243808,18.57875033623792,258.9,-4.300000000000011,1.6000000000000227,5.120872321522289,1.6852743628936606,-7.083333333333371,0.06264355449942431,,,,
2015-08-01,2015,8,173.517591587302,3154.01802015011,375.571428571429,347.02237525,156.923333333333,162.74069914966,71.8225,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,2.223196226874387,0.0093045706141126,-3.746250974457351,64.62495846989721,-0.2659858552512317,-0.0009083390035482,7.764861946387012,0.0400064714272221,0.0256902465215749,5.454444150369248,26.46068182464404,0.0104170841918474,20.02757345773017,67.84840994676522,0.6550227617296862,-0.0123695188670384,26.951720844658173,0.0595330246737929,-0.077871795040007,29.853102321982306,13.25985057461455,0.0121983450369065,6.935121922046798,65.51424366368452,0.2847055357821197,0.0026734848832307,15.914109110183745,0.0486440723509972,-0.0257970686949811,16.535562757798775,27.21581879821924,0.0261829251492067,22.05956579886181,73.52145683681216,0.2245972986812212,-0.0011453052460689,23.53562567198989,0.0689151174370425,-0.023605035114191,30.89189164005985,18.38474620126173,0.0231080610131491,14.058835039066642,75.9236215182998,0.4916113700178037,0.0093363665232622,19.01202773822321,0.0795079313418393,-0.0398247704785181,22.180927277176725,12.036426363112009,0.0067295014689819,6.381758065982936,68.33058521774076,-1.1262854868929502,-0.0018845459853328,15.54427841064108,0.0366323711403468,0.1107440027039621,15.452955623999046,12.884852282518716,0.0150905847521201,5.802226051801716,62.0956206931489,0.2145261680674757,0.0032880193043031,15.672193254685178,0.050521578873339,-0.0181645975024444,15.989633317176162,257.9,-1.0,3.3000000000000114,2.8160255680656068,-2.3048467534566823,-6.928571428571445,0.0797769397861498,,,,
2015-09-01,2015,9,164.06922015873,3278.45236058649,358.772727272727,323.554524,146.146818181818,166.077623979592,68.7363636363636,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,0.2004472593520053,0.0034246535225655,-5.768999941979733,64.13876334549589,0.2208740235727308,-0.0035166328836134,2.7785767548758304,0.0286084360069212,-0.0256040352408864,3.4073854266268,25.14039657830936,0.0151694229305369,18.70728821139549,67.58054429887714,0.5940736075681485,-0.0045519851482164,26.0744052907802,0.0603841175762721,-0.0639593459050313,28.51942379325321,12.103429410963487,0.0,5.778700758395735,65.25429830940011,-0.6233792693576792,-0.0085111620054004,13.63738065399084,0.0253591897731403,0.0538267649303675,15.366144326433494,31.02383837341017,0.0396247629872441,25.867585374052744,74.16684644924827,2.6351249767541027,0.0083715203020302,27.22812604429397,0.0910964792203212,-0.2551409773733801,34.732180695872586,17.60717992648719,0.015244075865667,13.2812687642921,75.79505224065518,0.3884171072045888,0.0033478960783376,18.57739055128252,0.0570480356599099,-0.0354938146421212,21.396932538519952,11.543947006437133,0.0103205105206471,5.88927870930806,68.22653698676133,-0.229835064394221,0.0001885037913285,13.011900490352838,0.0312672946237808,0.0231720102307506,14.955273855775198,11.691225549932394,0.010763268991488,4.608599319215394,61.808222730890456,-0.2641847881219412,0.0014158059972111,13.339905700246884,0.0345514540233525,0.0278342848094053,14.781636686476917,252.6,-5.299999999999983,-4.299999999999983,3.385754470325923,0.5697289022603163,-10.700000000000017,0.07958642395384279,,,,
2015-10-01,2015,10,165.451481904762,3197.33984142531,360.454545454545,327.419770363636,153.250454545455,171.448573214286,69.0272727272727,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,1.6522348429208853,0.0164865067365933,-4.3172123584108535,64.48861399310597,-0.2453295686743741,0.0085605256319817,1.3586261097157593,0.0292157308732715,0.0330934824994191,4.876665542576184,26.02488992810828,0.0207940374344121,19.5917815611944,67.76032782215407,0.5550261018645912,-0.0015725259322328,25.87532277702056,0.0463805445567964,-0.0570751361186919,29.412906319215978,13.662562061060552,0.0112513669207116,7.337833408492799,65.60415487771112,0.4456737508652324,-0.0011250319212581,13.008614015546195,0.0234497119576181,-0.0456924070077813,16.94276980494611,27.370201961972608,0.0224123235459597,22.213948962615177,73.54805776891217,0.3819463311231637,-0.0056994865715429,28.53661971120067,0.0882200116824105,-0.0438941196838593,31.047604850418217,17.89385901349685,0.0289576457977945,13.567947851301758,75.84256651382427,0.3767208387271417,0.0107575943553455,17.96192838041526,0.0673097826766108,-0.0269144895173686,21.685987339188063,14.090309540612669,0.0120971652374974,8.435641243483598,68.75954648967983,0.5243085924337567,0.0004097200104439,12.556894303387269,0.0291471772271264,-0.0520211392329316,17.52828686509666,14.134334063827902,0.0091060601103637,7.0517078331109015,62.39343673559757,1.195995772440229,-0.0026362130549757,12.903470632093004,0.0349599138539719,-0.1222357902989986,17.25400590060778,252.7,0.09999999999999432,5.399999999999977,3.0315012782445336,-0.3542531920813894,-9.422222222222217,0.07738769208135345,,,,
2015-11-01,2015,11,157.804378947368,3360.84046321504,358.380952380952,319.0822908,147.978571428571,166.09242406015,69.2214285714286,US GREAT PLAINS,GHANA,SOUTHEAST ASIA,BRAZIL SOY BELT,COLOMBIA,US CORN BELT,INDIA COTTON,6.439721865860332,0.0047246087035215,0.4702746645285929,65.61052508306376,-1.1314792888155123,-0.0033629365488244,2.764134656044407,0.0246357689626804,0.1097849923327268,9.72024812001352,27.40690511516344,0.033695964635586,20.97379674824956,68.03853754612588,1.3893549164445425,0.0052073499198853,26.190730540527017,0.0696594250005351,-0.1337281417245689,30.808831992469727,16.44465043767278,0.0035645647634255,10.119921785105028,66.2167788848155,-0.4112958094672372,-0.0094879563001375,14.07021396989894,0.0148159316841371,0.0316416246465862,19.75548938191356,23.506146507201088,0.0271884676303359,18.349893507843653,72.87088017361641,0.4173421944606872,0.0011152831172544,27.30006228086129,0.0892255541635398,-0.0406189363288142,27.149690515881908,19.102208821714207,0.0325906113308158,14.776297659519114,76.04140034964486,0.3565947871767498,0.0084036055241237,18.201082587232747,0.0767923329942775,-0.0272558731935512,22.90427883919645,16.781453085091186,0.0113534773073995,11.126784787962116,69.3096811561067,0.9146355540495428,-0.0019238486046139,14.138569877380329,0.0337711530655441,-0.0933874040095682,20.24693714289652,15.831552034967777,0.0146673156743764,8.748925804250776,62.793064983387744,-0.2250907726225808,-0.0009232510133708,13.88570388290936,0.0345366447762282,0.0215858262488872,18.971205284137163,249.2,-3.5,-3.5999999999999943,1.9924858845165514,-1.0390153937279822,-11.629999999999995,0.08584449477800916,,,,
